time,pv,sp
1660.007,439,450
1661.009,439,450
1661.994,439,450
1663.011,439,450
1663.991,440,450
1665.007,440,450
1666.008,439,450
1667.011,439,450
1667.995,439,450
1668.992,439,450
1670.005,439,450
1671.003,440,450
1672.017,440,450
1673.002,440,450
1673.999,439,450
1674.986,439,450
1676.017,439,450
1677.004,439,450
1677.988,440,450
1679.005,439,450
1680.01,439,450
1681.01,439,450
1681.995,440,450
1682.994,440,450
1683.992,440,450
1684.988,439,450
1686.004,440,450
1687.005,439,450
1688.003,439,450
1689.004,440,450
1689.99,439,450
1690.989,440,450
1692.003,439,450
1692.986,439,450
1694.004,439,450
1695.014,440,450
1695.999,440,450
1697.016,439,450
1698.0,440,450
1698.989,439,450
1700.016,439,450
1701.016,440,450
1702.001,440,450
1702.988,439,450
1703.991,439,450
1704.99,440,450
1706.009,440,450
1706.992,440,450
1708.007,439,450
1708.99,440,450
1710.009,439,450
1711.009,440,450
1711.992,439,450
1712.99,439,450
1714.007,440,450
1714.99,440,450
1715.992,440,450
1717.007,439,450
1717.992,440,450
1718.991,440,450
1720.006,440,450
1721.005,440,450
1722.005,440,450
1723.006,440,450
1723.992,439,450
1724.989,440,450
1725.992,439,450
1727.007,440,450
1728.009,440,450
1728.992,439,450
1729.989,440,450
1731.004,439,450
1732.006,440,450
1733.008,440,450
1733.994,440,450
1734.996,439,450
1736.014,440,450
1736.997,440,450
1738.013,440,450
1739.014,439,450
1740.017,440,450
1740.999,440,450
1741.999,440,450
1743.016,440,450
1743.986,439,450
1745.017,440,450
1745.999,440,450
1747.002,440,450
1747.988,440,450
1748.989,440,450
1749.989,440,450
1751.006,439,450
1752.007,440,450
1752.993,440,450
1753.991,440,450
1754.989,440,450
1755.991,440,450
1757.007,440,450
1758.007,440,450
1758.995,439,450
1759.998,439,450
1761.016,440,450
1761.999,440,450
1763.0,440,450
1763.999,440,450
1765.0,440,450
1765.999,439,450
1767.004,439,450
1767.987,438,450
1769.005,436,450
1770.002,435,450
1771.0,434,450
1772.002,432,450
1772.987,430,450
1773.987,428,450
1775.002,424,450
1775.988,421,450
1776.988,416,450
1777.998,411,450
1779.01,405,450
1779.995,399,450
1781.012,394,450
1782.012,386,450
1783.014,378,450
1784.015,368,450
1785.011,360,450
1786.007,350,450
1787.016,341,450
1788.016,333,450
1789.016,324,450
1789.992,313,450
1790.993,306,450
1791.998,299,450
1792.996,289,450
1793.994,280,450
1794.996,273,450
1795.996,268,450
1797.012,262,450
1797.99,258,450
1798.99,250,450
1799.999,245,450
1800.996,240,450
1802.016,236,450
1803.001,232,450
1804.002,227,450
1805.016,220,450
1806.015,215,450
1806.998,211,450
1808.001,204,450
1808.989,200,450
1810.01,195,450
1811.012,190,450
1812.015,187,450
1812.999,182,450
1814.013,177,450
1814.991,173,450
1816.007,168,450
1816.992,164,450
1817.99,159,450
1819.004,154,450
1820.014,150,450
1821.014,145,450
1821.996,140,450
1822.995,136,450
1824.01,131,450
1824.993,125,450
1826.01,121,450
1826.992,115,450
1828.006,111,450
1829.005,105,450
1829.988,101,450
1830.987,95,450
1832.01,90,450
1833.007,86,450
1834.006,82,450
1835.015,79,450
1835.995,76,450
1836.996,71,450
1838.012,68,450
1839.015,65,450
1840.0,60,450
1841.016,56,450
1842.001,53,450
1843.002,47,450
1844.0,44,450
1845.013,38,450
1845.996,34,450
1846.993,31,450
1848.01,26,450
1848.995,22,450
1850.005,16,450
1851.001,10,450
1851.988,6,450
1852.988,6,450
1854.005,5,450
1855.003,-19,450
1855.987,-23,450
1857.004,-22,450
1858.005,-22,450
1859.004,-19,450
1860.01,-19,450
1860.986,-19,450
1862.004,-19,450
1862.994,-17,450
1864.009,-13,450
1865.004,-9,450
1866.004,-4,450
1866.989,0,450
1867.989,5,450
1868.99,11,450
1870.006,17,450
1871.009,22,450
1872.004,25,450
1873.003,31,450
1873.988,37,450
1874.989,42,450
1876.0,47,450
1877.018,51,450
1878.001,59,450
1879.001,66,450
1879.998,71,450
1881.014,78,450
1882.013,85,450
1882.997,90,450
1884.012,96,450
1884.997,102,450
1886.015,110,450
1886.987,115,450
1888.0,120,450
1889.016,126,450
1890.015,132,450
1890.989,136,450
1892.017,142,450
1893.005,145,450
1893.988,151,450
1895.0,155,450
1896.013,160,450
1897.014,163,450
1898.014,167,450
1899.013,173,450
1899.993,176,450
1901.01,179,450
1902.01,183,450
1903.009,188,450
1904.009,192,450
1905.009,196,450
1905.99,200,450
1907.009,204,450
1907.993,208,450
1909.01,211,450
1910.004,215,450
1910.991,219,450
1911.995,223,450
1913.012,227,450
1913.997,233,450
1915.0,239,450
1916.016,243,450
1917.013,248,450
1918.012,252,450
1918.995,258,450
1919.999,262,450
1921.013,268,450
1922.013,273,450
1922.989,279,450
1924.004,283,450
1924.997,288,450
1925.997,292,450
1926.998,298,450
1927.997,305,450
1928.998,311,450
1930.015,316,450
1930.999,321,450
1932.0,327,450
1932.987,332,450
1933.989,337,450
1934.991,342,450
1935.991,348,450
1936.99,353,450
1938.005,358,450
1939.006,362,450
1940.001,366,450
1941.012,371,450
1942.011,375,450
1942.996,380,450
1944.013,384,450
1945.014,388,450
1946.017,392,450
1946.987,397,450
1948.005,401,450
1949.004,408,450
1950.004,412,450
1950.988,417,450
1951.99,421,450
1952.997,425,450
1954.014,430,450
1954.994,433,450
1955.994,436,450
1956.991,438,450
1958.011,440,450
1959.015,442,450
1960.014,443,450
1961.011,445,450
1961.996,445,450
1963.011,447,450
1964.016,447,450
1964.998,447,450
1965.994,448,450
1966.991,448,450
1968.007,449,450
1968.991,447,450
1970.017,447,450
1971.016,448,450
1972.017,448,450
1972.986,447,450
1974.004,447,450
1975.009,448,450
1976.009,448,450
1976.992,447,450
1978.009,447,450
1979.009,447,450
1979.988,448,450
1980.988,447,450
1981.987,447,450
1982.996,447,450
1984.011,447,450
1984.991,447,450
1985.987,447,450
1987.017,447,450
1988.0,447,450
1989.015,447,450
1990.012,447,450
1991.015,447,450
1991.998,447,450
1993.011,447,450
1993.994,448,450
1994.99,447,450
1995.989,447,450
1996.991,447,450
1998.007,448,450
1998.993,447,450
2000.003,447,450
2000.988,447,450
2002.003,447,450
2003.003,447,450
2004.004,447,450
2004.99,447,450
2006.005,447,450
2007.006,447,450
2007.994,447,450
2009.01,447,450
2009.994,448,450
2010.995,447,450
2011.998,447,450
2013.011,447,450
2014.01,447,450
2014.988,447,450
2015.988,447,450
2017.008,447,450
2018.006,448,450
2019.007,447,450
2020.008,447,450
2021.008,447,450
2022.004,447,450
2022.987,447,450
2024.003,447,450
2025.002,447,450
2025.986,447,450
2027.014,447,450
2027.998,447,450
2029.015,447,450
2030.01,447,450
2031.008,447,450
2032.01,447,450
2032.994,447,450
2033.989,447,450
2035.002,447,450
2035.986,447,450
2037.001,447,450
2037.989,447,450
2038.988,447,450
2040.015,447,450
2041.012,447,450
2041.995,447,450
2043.005,447,450
2043.989,447,450
2045.001,447,450
2045.987,447,450
2046.988,447,450
2048.002,447,450
2049.0,448,450
2049.999,447,450
2051.014,447,450
2052.015,447,450
2053.015,447,450
2054.016,447,450
2054.997,447,450
2056.014,447,450
2057.011,447,450
2058.014,447,450
2058.996,447,450
2059.989,447,450
2060.99,447,450
2061.99,447,450
2062.993,447,450
2064.008,447,450
2064.99,447,450
2066.007,447,450
2067.002,447,450
2067.987,447,450
2068.986,447,450
2070.004,447,450
2070.986,447,450
2072.018,447,450
2073.0,447,450
2074.001,447,450
2074.994,447,450
2075.992,447,450
2076.993,448,450
2078.011,447,450
2078.993,447,450
2080.009,447,450
2081.009,447,450
2082.01,447,450
2082.993,447,450
2084.008,447,450
2084.992,447,450
2086.01,447,450
2087.008,447,450
2087.99,447,450
2088.989,447,450
2090.002,447,450
2091.004,447,450
2092.002,447,450
2092.988,447,450
2094.007,447,450
2094.992,447,450
2095.988,447,450
2097.008,447,450
2098.01,447,450
2098.993,447,450
2100.013,447,450
2101.012,447,450
2101.997,447,450
2103.013,447,450
2104.01,448,450
2104.992,447,450
2105.992,447,450
2107.008,447,450
2108.006,447,450
2108.992,447,450
2110.008,447,450
2110.992,447,450
2112.005,447,450
2112.992,447,450
2113.993,447,450
2115.009,447,450
2115.994,448,450
2116.992,447,450
2117.993,447,450
2118.991,447,450
2120.002,447,450
2120.992,447,450
2121.995,448,450
2122.997,447,450
2124.007,447,450
2124.992,447,450
2125.987,445,450
2127.005,445,450
2128.006,443,450
2128.991,442,450
2130.007,441,450
2130.99,439,450
2132.01,439,450
2133.009,436,450
2134.01,432,450
2135.006,428,450
2135.988,424,450
2136.99,420,450
2137.992,414,450
2139.009,407,450
2140.01,399,450
2140.993,392,450
2142.01,384,450
2142.996,374,450
2143.996,365,450
2144.987,356,450
2146.0,346,450
2146.997,337,450
2148.016,328,450
2149.001,320,450
2149.996,312,450
2150.997,306,450
2152.015,298,450
2152.998,292,450
2153.999,283,450
2155.002,274,450
2155.99,268,450
2156.988,262,450
2158.001,258,450
2159.004,252,450
2160.002,247,450
2161.014,240,450
2162.014,235,450
2163.014,231,450
2164.0,224,450
2164.994,219,450
2166.009,215,450
2166.992,211,450
2167.994,206,450
2169.007,202,450
2170.01,198,450
2171.01,193,450
2171.995,188,450
2173.007,184,450
2173.992,179,450
2174.996,175,450
2176.013,170,450
2177.014,165,450
2177.994,161,450
2179.011,156,450
2180.005,151,450
2180.991,147,450
2181.99,141,450
2182.991,137,450
2183.994,132,450
2185.01,126,450
2185.992,122,450
2186.992,117,450
2188.009,112,450
2188.994,108,450
2190.007,102,450
2190.991,97,450
2192.01,94,450
2192.992,89,450
2193.99,84,450
2194.987,81,450
2195.99,76,450
2197.007,73,450
2197.989,70,450
2198.989,65,450
2199.99,62,450
2200.994,58,450
2202.008,52,450
2203.008,49,450
2204.007,43,450
2205.001,40,450
2205.987,36,450
2206.999,31,450
2207.997,26,450
2209.016,22,450
2209.996,19,450
2210.995,12,450
2211.997,6,450
2212.996,5,450
2213.988,0,450
2214.989,-5,450
2216.008,-6,450
2217.008,-10,450
2217.99,-10,450
2219.006,-11,450
2220.001,-10,450
2221.016,-12,450
2221.999,-12,450
2223.017,-10,450
2224.008,-8,450
2225.006,-5,450
2226.004,-3,450
2226.988,1,450
2228.001,6,450
2229.018,10,450
2230.017,16,450
2230.987,19,450
2231.987,25,450
2233.005,31,450
2234.003,37,450
2235.0,41,450
2236.004,47,450
2236.991,54,450
2237.987,61,450
2239.002,65,450
2240.012,71,450
2241.013,78,450
2242.015,82,450
2243.014,88,450
2244.001,93,450
2244.987,96,450
2245.988,102,450
2246.987,110,450
2248.004,116,450
2248.988,122,450
2249.989,128,450
2251.004,132,450
2252.007,138,450
2253.009,141,450
2253.987,148,450
2255.0,153,450
2256.002,159,450
2256.987,162,450
2258.005,165,450
2258.989,169,450
2259.99,173,450
2260.992,178,450
2261.993,181,450
2262.992,185,450
2263.992,188,450
2265.008,193,450
2266.008,198,450
2267.006,202,450
2268.002,205,450
2268.987,209,450
2270.017,213,450
2271.015,217,450
2272.0,221,450
2273.016,225,450
2274.017,230,450
2274.987,230,450
2276.004,236,450
2276.986,239,450
2278.003,243,450
2279.001,247,450
2280.016,254,450
2281.016,259,450
2282.0,264,450
2282.998,268,450
2283.998,274,450
2285.01,279,450
2285.995,285,450
2286.993,291,450
2288.01,297,450
2288.995,303,450
2289.995,308,450
2291.011,313,450
2291.994,317,450
2293.013,322,450
2293.998,328,450
2295.0,333,450
2296.015,338,450
2296.999,343,450
2297.997,347,450
2299.011,353,450
2300.006,358,450
2300.992,363,450
2301.99,368,450
2302.99,372,450
2303.988,377,450
2305.017,382,450
2305.987,386,450
2306.986,390,450
2307.999,394,450
2308.987,398,450
2309.989,403,450
2310.992,407,450
2311.993,411,450
2313.009,415,450
2314.008,421,450
2314.99,425,450
2316.006,429,450
2317.006,435,450
2318.007,439,450
2319.007,445,450
2319.989,448,450
2320.99,451,450
2321.991,453,450
2322.992,455,450
2323.99,455,450
2324.992,457,450
2325.99,455,450
2326.99,455,450
2328.015,454,450
2329.001,453,450
2330.014,451,450
2331.0,451,450
2332.001,449,450
2333.001,447,450
2334.017,447,450
2334.985,445,450
2336.016,445,450
2337.014,445,450
2338.0,445,450
2339.001,445,450
2339.999,445,450
2341.015,446,450
2342.001,447,450
2342.999,447,450
2344.013,447,450
2345.005,447,450
2346.004,448,450
2346.988,449,450
2348.004,449,450
2349.003,449,450
2349.988,449,450
2351.006,450,450
2351.993,450,450
2352.989,449,450
2354.006,449,450
2355.006,449,450
2355.99,448,450
2356.989,447,450
2358.004,447,450
2358.989,447,450
2359.986,447,450
2361.016,447,450
2361.986,446,450
2362.987,445,450
2364.018,446,450
2365.0,446,450
2365.986,446,450
2367.002,447,450
2368.002,447,450
2369.0,447,450
2369.999,447,450
2371.0,448,450
2372.016,449,450
2372.997,449,450
2374.014,449,450
2374.994,449,450
2376.012,449,450
2377.012,449,450
2377.999,449,450
2379.015,449,450
2379.987,449,450
2380.988,449,450
2381.987,447,450
2382.987,447,450
2384.004,447,450
2385.004,447,450
2385.987,447,450
2386.989,446,450
2387.993,447,450
2388.99,447,450
2390.002,447,450
2391.003,447,450
2391.988,447,450
2392.989,448,450
2394.011,448,450
2395.015,448,450
2395.998,448,450
2397.014,449,450
2397.998,448,450
2398.998,447,450
2400.013,447,450
2401.014,447,450
2401.997,448,450
2403.015,448,450
2404.002,448,450
2405.01,448,450
2406.007,448,450
2406.993,448,450
2408.006,447,450
2408.989,447,450
2409.988,447,450
2411.005,447,450
2411.988,448,450
2413.005,448,450
2414.005,448,450
2414.992,447,450
2415.995,447,450
2416.999,447,450
2417.998,447,450
2418.993,447,450
2419.991,448,450
2420.99,448,450
2422.005,448,450
2422.99,447,450
2423.991,447,450
2424.993,448,450
2425.991,448,450
2426.994,448,450
2427.994,447,450
2429.01,447,450
2429.995,447,450
2431.011,448,450
2432.01,447,450
2432.994,447,450
2433.996,447,450
2435.007,447,450
2436.01,447,450
2436.994,447,450
2437.989,447,450
2438.989,447,450
2439.99,448,450
2440.993,448,450
2442.008,448,450
2442.993,448,450
2443.99,448,450
2445.005,448,450
2446.005,448,450
2447.006,447,450
2448.005,447,450
2449.016,447,450
2450.007,447,450
2451.008,447,450
2452.009,448,450
2453.011,448,450
2454.011,448,450
2454.996,448,450
2455.996,448,450
2457.01,447,450
2457.993,447,450
2458.992,447,450
2459.999,447,450
2461.001,447,450
2462.004,447,450
2462.985,447,450
2463.988,447,450
2464.998,448,450
2466.013,448,450
2467.013,448,450
2468.016,448,450
2468.997,448,450
2470.01,448,450
2471.009,447,450
2472.007,447,450
2473.005,447,450
2474.004,447,450
2475.014,447,450
2475.996,447,450
2477.011,447,450
2478.012,447,450
2479.005,447,450
2479.999,447,450
2481.001,448,450
2482.003,448,450
2483.0,448,450
2484.003,448,450
2484.987,448,450
2485.987,448,450
2487.0,449,450
2488.001,449,450
2488.987,448,450
2489.989,448,450
2490.996,447,450
2491.999,447,450
2492.998,447,450
2493.987,447,450
2494.992,447,450
2495.998,447,450
2496.992,448,450
2497.993,448,450
2498.99,448,450
2500.007,447,450
2500.989,447,450
2502.009,448,450
2503.01,448,450
2504.012,448,450
2504.997,448,450
2506.012,447,450
2507.011,447,450
2508.011,447,450
2508.992,448,450
2509.987,447,450
2511.018,448,450
2511.999,448,450
2513.013,448,450
2513.997,448,450
2514.998,448,450
2516.014,448,450
2517.0,448,450
2518.002,447,450
2519.001,447,450
2519.995,447,450
2520.992,447,450
2522.011,448,450
2522.994,448,450
2523.991,448,450
2524.988,448,450
2526.005,448,450
2526.99,448,450
2528.003,447,450
2529.003,447,450
2529.991,447,450
2530.991,447,450
2532.004,447,450
2533.005,447,450
2534.014,447,450
2535.004,447,450
2536.009,447,450
2536.994,448,450
2538.015,448,450
2539.014,448,450
2540.001,448,450
2541.002,448,450
2542.004,448,450
2542.993,448,450
